repos,repo_version,option,option_count,category
mesosphere/dcos-commons,b'HDFS_1.3.2-2.6.0-cdh5.9.1-beta,mkdir,4,Filesystem
mesosphere/dcos-commons,b'HDFS_1.3.2-2.6.0-cdh5.9.1-beta,git,1,Dependencies
mesosphere/dcos-commons,b'HDFS_1.3.2-2.6.0-cdh5.9.1-beta,cd,2,Filesystem
mesosphere/dcos-commons,b'HDFS_1.3.2-2.6.0-cdh5.9.1-beta,cp,1,Filesystem
mesosphere/dcos-commons,b'HDFS_1.3.2-2.6.0-cdh5.9.1-beta,sed,1,Filesystem
mesosphere/dcos-commons,b'KAFKA_1.1.23-0.10.1.0-beta,curl,1,Dependencies
mesosphere/dcos-commons,b'KAFKA_1.1.23-0.10.1.0-beta,rm,2,Filesystem
mesosphere/dcos-commons,b'KAFKA_1.1.23-0.10.1.0-beta,tar,1,Filesystem
mesosphere/dcos-commons,b'KAFKA_1.1.23-0.10.1.0-beta,mv,1,Filesystem
mesosphere/dcos-commons,b'KAFKA_1.1.23-0.10.1.0-beta,go,2,Build/Execute
mesosphere/dcos-commons,b'KAFKA_1.1.23-0.10.1.0-beta,pip3,1,Dependencies
mesosphere/dcos-commons,b'KAFKA_1.1.23-0.10.1.0-beta,install,1,Build/Execute
mesosphere/dcos-commons,b'KAFKA_1.1.23-0.10.1.0-beta,mkdir,4,Filesystem
mesosphere/dcos-commons,b'KAFKA_1.1.23-0.10.1.0-beta,git,1,Dependencies
mesosphere/dcos-commons,b'KAFKA_1.1.23-0.10.1.0-beta,cd,2,Filesystem
mesosphere/dcos-commons,b'KAFKA_1.1.23-0.10.1.0-beta,cp,1,Filesystem
mesosphere/dcos-commons,b'KAFKA_1.1.23-0.10.1.0-beta,sed,1,Filesystem
mesosphere/dcos-commons,b'0.17.0,curl,1,Dependencies
mesosphere/dcos-commons,b'0.17.0,rm,2,Filesystem
mesosphere/dcos-commons,b'0.17.0,tar,1,Filesystem
mesosphere/dcos-commons,b'0.17.0,mv,1,Filesystem
mesosphere/dcos-commons,b'0.17.0,go,2,Build/Execute
mesosphere/dcos-commons,b'0.17.0,pip3,1,Dependencies
mesosphere/dcos-commons,b'0.17.0,install,1,Build/Execute
mesosphere/dcos-commons,b'0.17.0,mkdir,4,Filesystem
mesosphere/dcos-commons,b'0.17.0,git,1,Dependencies
mesosphere/dcos-commons,b'0.17.0,cd,2,Filesystem
mesosphere/dcos-commons,b'0.17.0,cp,1,Filesystem
mesosphere/dcos-commons,b'0.17.0,sed,1,Filesystem
mesosphere/dcos-commons,b'kafka-1.1.24-0.10.1.0beta,curl,1,Dependencies
mesosphere/dcos-commons,b'kafka-1.1.24-0.10.1.0beta,rm,2,Filesystem
mesosphere/dcos-commons,b'kafka-1.1.24-0.10.1.0beta,tar,1,Filesystem
mesosphere/dcos-commons,b'kafka-1.1.24-0.10.1.0beta,mv,1,Filesystem
mesosphere/dcos-commons,b'kafka-1.1.24-0.10.1.0beta,go,2,Build/Execute
mesosphere/dcos-commons,b'kafka-1.1.24-0.10.1.0beta,pip3,1,Dependencies
mesosphere/dcos-commons,b'kafka-1.1.24-0.10.1.0beta,install,1,Build/Execute
mesosphere/dcos-commons,b'kafka-1.1.24-0.10.1.0beta,mkdir,4,Filesystem
mesosphere/dcos-commons,b'kafka-1.1.24-0.10.1.0beta,git,1,Dependencies
mesosphere/dcos-commons,b'kafka-1.1.24-0.10.1.0beta,cd,2,Filesystem
mesosphere/dcos-commons,b'kafka-1.1.24-0.10.1.0beta,cp,1,Filesystem
mesosphere/dcos-commons,b'kafka-1.1.24-0.10.1.0beta,sed,1,Filesystem
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1beta,curl,1,Dependencies
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1beta,rm,2,Filesystem
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1beta,tar,1,Filesystem
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1beta,mv,1,Filesystem
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1beta,go,2,Build/Execute
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1beta,pip3,1,Dependencies
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1beta,install,1,Build/Execute
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1beta,mkdir,4,Filesystem
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1beta,git,1,Dependencies
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1beta,cd,2,Filesystem
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1beta,cp,1,Filesystem
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1beta,sed,1,Filesystem
mesosphere/dcos-commons,b'cassandra-1.0.29-3.0.13beta,curl,1,Dependencies
mesosphere/dcos-commons,b'cassandra-1.0.29-3.0.13beta,rm,2,Filesystem
mesosphere/dcos-commons,b'cassandra-1.0.29-3.0.13beta,tar,1,Filesystem
mesosphere/dcos-commons,b'cassandra-1.0.29-3.0.13beta,mv,1,Filesystem
mesosphere/dcos-commons,b'cassandra-1.0.29-3.0.13beta,go,2,Build/Execute
mesosphere/dcos-commons,b'cassandra-1.0.29-3.0.13beta,pip3,1,Dependencies
mesosphere/dcos-commons,b'cassandra-1.0.29-3.0.13beta,install,1,Build/Execute
mesosphere/dcos-commons,b'cassandra-1.0.29-3.0.13beta,mkdir,4,Filesystem
mesosphere/dcos-commons,b'cassandra-1.0.29-3.0.13beta,git,1,Dependencies
mesosphere/dcos-commons,b'cassandra-1.0.29-3.0.13beta,cd,2,Filesystem
mesosphere/dcos-commons,b'cassandra-1.0.29-3.0.13beta,cp,1,Filesystem
mesosphere/dcos-commons,b'cassandra-1.0.29-3.0.13beta,sed,1,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.11-5.4.0-beta,curl,1,Dependencies
mesosphere/dcos-commons,b'elastic-1.0.11-5.4.0-beta,rm,2,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.11-5.4.0-beta,tar,1,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.11-5.4.0-beta,mv,1,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.11-5.4.0-beta,go,2,Build/Execute
mesosphere/dcos-commons,b'elastic-1.0.11-5.4.0-beta,pip3,1,Dependencies
mesosphere/dcos-commons,b'elastic-1.0.11-5.4.0-beta,install,1,Build/Execute
mesosphere/dcos-commons,b'elastic-1.0.11-5.4.0-beta,mkdir,4,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.11-5.4.0-beta,git,1,Dependencies
mesosphere/dcos-commons,b'elastic-1.0.11-5.4.0-beta,cd,2,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.11-5.4.0-beta,cp,1,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.11-5.4.0-beta,sed,1,Filesystem
mesosphere/dcos-commons,b'0.18.0,curl,1,Dependencies
mesosphere/dcos-commons,b'0.18.0,rm,2,Filesystem
mesosphere/dcos-commons,b'0.18.0,tar,1,Filesystem
mesosphere/dcos-commons,b'0.18.0,mv,1,Filesystem
mesosphere/dcos-commons,b'0.18.0,go,2,Build/Execute
mesosphere/dcos-commons,b'0.18.0,pip3,1,Dependencies
mesosphere/dcos-commons,b'0.18.0,install,1,Build/Execute
mesosphere/dcos-commons,b'0.18.0,mkdir,4,Filesystem
mesosphere/dcos-commons,b'0.18.0,git,1,Dependencies
mesosphere/dcos-commons,b'0.18.0,cd,2,Filesystem
mesosphere/dcos-commons,b'0.18.0,cp,1,Filesystem
mesosphere/dcos-commons,b'0.18.0,sed,1,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.13-5.4.1-beta,curl,1,Dependencies
mesosphere/dcos-commons,b'elastic-1.0.13-5.4.1-beta,rm,2,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.13-5.4.1-beta,tar,1,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.13-5.4.1-beta,mv,1,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.13-5.4.1-beta,go,2,Build/Execute
mesosphere/dcos-commons,b'elastic-1.0.13-5.4.1-beta,pip3,1,Dependencies
mesosphere/dcos-commons,b'elastic-1.0.13-5.4.1-beta,install,1,Build/Execute
mesosphere/dcos-commons,b'elastic-1.0.13-5.4.1-beta,mkdir,4,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.13-5.4.1-beta,git,1,Dependencies
mesosphere/dcos-commons,b'elastic-1.0.13-5.4.1-beta,cd,2,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.13-5.4.1-beta,cp,1,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.13-5.4.1-beta,sed,1,Filesystem
mesosphere/dcos-commons,b'0.19.0,curl,1,Dependencies
mesosphere/dcos-commons,b'0.19.0,rm,2,Filesystem
mesosphere/dcos-commons,b'0.19.0,tar,1,Filesystem
mesosphere/dcos-commons,b'0.19.0,mv,1,Filesystem
mesosphere/dcos-commons,b'0.19.0,go,2,Build/Execute
mesosphere/dcos-commons,b'0.19.0,pip3,1,Dependencies
mesosphere/dcos-commons,b'0.19.0,install,1,Build/Execute
mesosphere/dcos-commons,b'0.19.0,mkdir,4,Filesystem
mesosphere/dcos-commons,b'0.19.0,git,1,Dependencies
mesosphere/dcos-commons,b'0.19.0,cd,2,Filesystem
mesosphere/dcos-commons,b'0.19.0,cp,1,Filesystem
mesosphere/dcos-commons,b'0.19.0,sed,1,Filesystem
mesosphere/dcos-commons,b'0.19.1,curl,1,Dependencies
mesosphere/dcos-commons,b'0.19.1,rm,2,Filesystem
mesosphere/dcos-commons,b'0.19.1,tar,1,Filesystem
mesosphere/dcos-commons,b'0.19.1,mv,1,Filesystem
mesosphere/dcos-commons,b'0.19.1,go,2,Build/Execute
mesosphere/dcos-commons,b'0.19.1,pip3,1,Dependencies
mesosphere/dcos-commons,b'0.19.1,install,1,Build/Execute
mesosphere/dcos-commons,b'0.19.1,mkdir,4,Filesystem
mesosphere/dcos-commons,b'0.19.1,git,1,Dependencies
mesosphere/dcos-commons,b'0.19.1,cd,2,Filesystem
mesosphere/dcos-commons,b'0.19.1,cp,1,Filesystem
mesosphere/dcos-commons,b'0.19.1,sed,1,Filesystem
mesosphere/dcos-commons,b'cassandra-1.0.30-3.0.13-beta,curl,1,Dependencies
mesosphere/dcos-commons,b'cassandra-1.0.30-3.0.13-beta,rm,2,Filesystem
mesosphere/dcos-commons,b'cassandra-1.0.30-3.0.13-beta,tar,1,Filesystem
mesosphere/dcos-commons,b'cassandra-1.0.30-3.0.13-beta,mv,1,Filesystem
mesosphere/dcos-commons,b'cassandra-1.0.30-3.0.13-beta,go,2,Build/Execute
mesosphere/dcos-commons,b'cassandra-1.0.30-3.0.13-beta,pip3,1,Dependencies
mesosphere/dcos-commons,b'cassandra-1.0.30-3.0.13-beta,install,1,Build/Execute
mesosphere/dcos-commons,b'cassandra-1.0.30-3.0.13-beta,mkdir,4,Filesystem
mesosphere/dcos-commons,b'cassandra-1.0.30-3.0.13-beta,git,1,Dependencies
mesosphere/dcos-commons,b'cassandra-1.0.30-3.0.13-beta,cd,2,Filesystem
mesosphere/dcos-commons,b'cassandra-1.0.30-3.0.13-beta,cp,1,Filesystem
mesosphere/dcos-commons,b'cassandra-1.0.30-3.0.13-beta,sed,1,Filesystem
mesosphere/dcos-commons,b'0.19.2,curl,1,Dependencies
mesosphere/dcos-commons,b'0.19.2,rm,2,Filesystem
mesosphere/dcos-commons,b'0.19.2,tar,1,Filesystem
mesosphere/dcos-commons,b'0.19.2,mv,1,Filesystem
mesosphere/dcos-commons,b'0.19.2,go,2,Build/Execute
mesosphere/dcos-commons,b'0.19.2,pip3,1,Dependencies
mesosphere/dcos-commons,b'0.19.2,install,1,Build/Execute
mesosphere/dcos-commons,b'0.19.2,mkdir,4,Filesystem
mesosphere/dcos-commons,b'0.19.2,git,1,Dependencies
mesosphere/dcos-commons,b'0.19.2,cd,2,Filesystem
mesosphere/dcos-commons,b'0.19.2,cp,1,Filesystem
mesosphere/dcos-commons,b'0.19.2,sed,1,Filesystem
mesosphere/dcos-commons,b'0.19.3,curl,1,Dependencies
mesosphere/dcos-commons,b'0.19.3,rm,2,Filesystem
mesosphere/dcos-commons,b'0.19.3,tar,1,Filesystem
mesosphere/dcos-commons,b'0.19.3,mv,1,Filesystem
mesosphere/dcos-commons,b'0.19.3,go,2,Build/Execute
mesosphere/dcos-commons,b'0.19.3,pip3,1,Dependencies
mesosphere/dcos-commons,b'0.19.3,install,1,Build/Execute
mesosphere/dcos-commons,b'0.19.3,mkdir,4,Filesystem
mesosphere/dcos-commons,b'0.19.3,git,1,Dependencies
mesosphere/dcos-commons,b'0.19.3,cd,2,Filesystem
mesosphere/dcos-commons,b'0.19.3,cp,1,Filesystem
mesosphere/dcos-commons,b'0.19.3,sed,1,Filesystem
mesosphere/dcos-commons,b'0.19.3.1,curl,1,Dependencies
mesosphere/dcos-commons,b'0.19.3.1,rm,2,Filesystem
mesosphere/dcos-commons,b'0.19.3.1,tar,1,Filesystem
mesosphere/dcos-commons,b'0.19.3.1,mv,1,Filesystem
mesosphere/dcos-commons,b'0.19.3.1,go,2,Build/Execute
mesosphere/dcos-commons,b'0.19.3.1,pip3,1,Dependencies
mesosphere/dcos-commons,b'0.19.3.1,install,1,Build/Execute
mesosphere/dcos-commons,b'0.19.3.1,mkdir,4,Filesystem
mesosphere/dcos-commons,b'0.19.3.1,git,1,Dependencies
mesosphere/dcos-commons,b'0.19.3.1,cd,2,Filesystem
mesosphere/dcos-commons,b'0.19.3.1,cp,1,Filesystem
mesosphere/dcos-commons,b'0.19.3.1,sed,1,Filesystem
mesosphere/dcos-commons,b'before_default_executor,curl,1,Dependencies
mesosphere/dcos-commons,b'before_default_executor,rm,2,Filesystem
mesosphere/dcos-commons,b'before_default_executor,tar,1,Filesystem
mesosphere/dcos-commons,b'before_default_executor,mv,1,Filesystem
mesosphere/dcos-commons,b'before_default_executor,go,2,Build/Execute
mesosphere/dcos-commons,b'before_default_executor,pip3,1,Dependencies
mesosphere/dcos-commons,b'before_default_executor,install,1,Build/Execute
mesosphere/dcos-commons,b'before_default_executor,mkdir,4,Filesystem
mesosphere/dcos-commons,b'before_default_executor,git,1,Dependencies
mesosphere/dcos-commons,b'before_default_executor,cd,2,Filesystem
mesosphere/dcos-commons,b'before_default_executor,cp,1,Filesystem
mesosphere/dcos-commons,b'before_default_executor,sed,1,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.14-5.4.1-beta,curl,1,Dependencies
mesosphere/dcos-commons,b'elastic-1.0.14-5.4.1-beta,rm,2,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.14-5.4.1-beta,tar,1,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.14-5.4.1-beta,mv,1,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.14-5.4.1-beta,go,2,Build/Execute
mesosphere/dcos-commons,b'elastic-1.0.14-5.4.1-beta,pip3,1,Dependencies
mesosphere/dcos-commons,b'elastic-1.0.14-5.4.1-beta,install,1,Build/Execute
mesosphere/dcos-commons,b'elastic-1.0.14-5.4.1-beta,mkdir,4,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.14-5.4.1-beta,git,1,Dependencies
mesosphere/dcos-commons,b'elastic-1.0.14-5.4.1-beta,cd,2,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.14-5.4.1-beta,cp,1,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.14-5.4.1-beta,sed,1,Filesystem
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1-beta,curl,1,Dependencies
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1-beta,rm,2,Filesystem
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1-beta,tar,1,Filesystem
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1-beta,mv,1,Filesystem
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1-beta,go,2,Build/Execute
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1-beta,pip3,1,Dependencies
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1-beta,install,1,Build/Execute
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1-beta,mkdir,4,Filesystem
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1-beta,git,1,Dependencies
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1-beta,cd,2,Filesystem
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1-beta,cp,1,Filesystem
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.9.1-beta,sed,1,Filesystem
mesosphere/dcos-commons,b'hello-world-1.3.0-0.20.0,curl,1,Dependencies
mesosphere/dcos-commons,b'hello-world-1.3.0-0.20.0,rm,2,Filesystem
mesosphere/dcos-commons,b'hello-world-1.3.0-0.20.0,tar,1,Filesystem
mesosphere/dcos-commons,b'hello-world-1.3.0-0.20.0,mv,1,Filesystem
mesosphere/dcos-commons,b'hello-world-1.3.0-0.20.0,go,2,Build/Execute
mesosphere/dcos-commons,b'hello-world-1.3.0-0.20.0,pip3,1,Dependencies
mesosphere/dcos-commons,b'hello-world-1.3.0-0.20.0,install,1,Build/Execute
mesosphere/dcos-commons,b'hello-world-1.3.0-0.20.0,mkdir,4,Filesystem
mesosphere/dcos-commons,b'hello-world-1.3.0-0.20.0,git,1,Dependencies
mesosphere/dcos-commons,b'hello-world-1.3.0-0.20.0,cd,2,Filesystem
mesosphere/dcos-commons,b'hello-world-1.3.0-0.20.0,cp,1,Filesystem
mesosphere/dcos-commons,b'hello-world-1.3.0-0.20.0,sed,1,Filesystem
mesosphere/dcos-commons,b'0.20.0,curl,1,Dependencies
mesosphere/dcos-commons,b'0.20.0,rm,2,Filesystem
mesosphere/dcos-commons,b'0.20.0,tar,1,Filesystem
mesosphere/dcos-commons,b'0.20.0,mv,1,Filesystem
mesosphere/dcos-commons,b'0.20.0,go,2,Build/Execute
mesosphere/dcos-commons,b'0.20.0,pip3,1,Dependencies
mesosphere/dcos-commons,b'0.20.0,install,1,Build/Execute
mesosphere/dcos-commons,b'0.20.0,mkdir,4,Filesystem
mesosphere/dcos-commons,b'0.20.0,git,1,Dependencies
mesosphere/dcos-commons,b'0.20.0,cd,2,Filesystem
mesosphere/dcos-commons,b'0.20.0,cp,1,Filesystem
mesosphere/dcos-commons,b'0.20.0,sed,1,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.15-5.5.1-beta,curl,1,Dependencies
mesosphere/dcos-commons,b'elastic-1.0.15-5.5.1-beta,rm,2,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.15-5.5.1-beta,tar,1,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.15-5.5.1-beta,mv,1,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.15-5.5.1-beta,go,2,Build/Execute
mesosphere/dcos-commons,b'elastic-1.0.15-5.5.1-beta,pip3,1,Dependencies
mesosphere/dcos-commons,b'elastic-1.0.15-5.5.1-beta,install,1,Build/Execute
mesosphere/dcos-commons,b'elastic-1.0.15-5.5.1-beta,mkdir,4,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.15-5.5.1-beta,git,1,Dependencies
mesosphere/dcos-commons,b'elastic-1.0.15-5.5.1-beta,cd,2,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.15-5.5.1-beta,cp,1,Filesystem
mesosphere/dcos-commons,b'elastic-1.0.15-5.5.1-beta,sed,1,Filesystem
mesosphere/dcos-commons,b'0.20.1,curl,1,Dependencies
mesosphere/dcos-commons,b'0.20.1,rm,2,Filesystem
mesosphere/dcos-commons,b'0.20.1,tar,1,Filesystem
mesosphere/dcos-commons,b'0.20.1,mv,1,Filesystem
mesosphere/dcos-commons,b'0.20.1,go,2,Build/Execute
mesosphere/dcos-commons,b'0.20.1,pip3,1,Dependencies
mesosphere/dcos-commons,b'0.20.1,install,1,Build/Execute
mesosphere/dcos-commons,b'0.20.1,mkdir,4,Filesystem
mesosphere/dcos-commons,b'0.20.1,git,1,Dependencies
mesosphere/dcos-commons,b'0.20.1,cd,2,Filesystem
mesosphere/dcos-commons,b'0.20.1,cp,1,Filesystem
mesosphere/dcos-commons,b'0.20.1,sed,1,Filesystem
mesosphere/dcos-commons,b'cassandra-1.0.31-3.0.13-beta,curl,1,Dependencies
mesosphere/dcos-commons,b'cassandra-1.0.31-3.0.13-beta,rm,2,Filesystem
mesosphere/dcos-commons,b'cassandra-1.0.31-3.0.13-beta,tar,1,Filesystem
mesosphere/dcos-commons,b'cassandra-1.0.31-3.0.13-beta,mv,1,Filesystem
mesosphere/dcos-commons,b'cassandra-1.0.31-3.0.13-beta,go,2,Build/Execute
mesosphere/dcos-commons,b'cassandra-1.0.31-3.0.13-beta,pip3,1,Dependencies
mesosphere/dcos-commons,b'cassandra-1.0.31-3.0.13-beta,install,1,Build/Execute
mesosphere/dcos-commons,b'cassandra-1.0.31-3.0.13-beta,mkdir,4,Filesystem
mesosphere/dcos-commons,b'cassandra-1.0.31-3.0.13-beta,git,1,Dependencies
mesosphere/dcos-commons,b'cassandra-1.0.31-3.0.13-beta,cd,2,Filesystem
mesosphere/dcos-commons,b'cassandra-1.0.31-3.0.13-beta,cp,1,Filesystem
mesosphere/dcos-commons,b'cassandra-1.0.31-3.0.13-beta,sed,1,Filesystem
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.11.0-beta,curl,1,Dependencies
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.11.0-beta,rm,2,Filesystem
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.11.0-beta,tar,1,Filesystem
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.11.0-beta,mv,1,Filesystem
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.11.0-beta,go,2,Build/Execute
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.11.0-beta,pip3,1,Dependencies
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.11.0-beta,install,1,Build/Execute
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.11.0-beta,mkdir,4,Filesystem
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.11.0-beta,git,1,Dependencies
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.11.0-beta,cd,2,Filesystem
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.11.0-beta,cp,1,Filesystem
mesosphere/dcos-commons,b'hdfs-1.3.3-2.6.0-cdh5.11.0-beta,sed,1,Filesystem
mesosphere/dcos-commons,b'kafka-1.1.26-0.10.1.0-beta,curl,1,Dependencies
mesosphere/dcos-commons,b'kafka-1.1.26-0.10.1.0-beta,rm,2,Filesystem
